Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Year,Month,Day,Weekday,Week
242,3,0,870000.0,0,155,5.3,3070.0,3.0,1.0,2.0,520.0,109.0,1940.0,6,-37.77509,145.00234,2,11364.0,2017,9,16,5,37
242,2,0,730000.0,0,227,5.3,3070.0,2.0,1.0,2.0,521.0,136.0,1970.0,6,-37.78253,145.01006,2,11364.0,2017,9,16,5,37
242,2,0,780000.0,7,227,5.3,3070.0,2.0,1.0,2.0,242.0,136.0,1970.0,6,-37.78254,145.01014,2,11364.0,2017,9,16,5,37
242,3,0,870000.0,2,227,5.3,3070.0,3.0,2.0,2.0,361.0,136.0,1970.0,6,-37.76455,144.98811,2,11364.0,2017,9,16,5,37
243,5,1,870000.0,4,33,16.7,3168.0,5.0,3.0,2.0,521.0,136.0,1970.0,21,-37.90537,145.15013,5,902.0,2017,9,16,5,37
244,3,0,903000.0,2,155,15.4,3131.0,3.0,2.0,2.0,521.0,136.0,1970.0,15,-37.8163,145.17276,0,4973.0,2017,9,16,5,37
244,2,2,870000.0,4,23,15.4,3131.0,2.0,1.0,1.0,521.0,75.0,1970.0,15,-37.81152,145.16724,0,4973.0,2017,9,16,5,37
245,5,0,955000.0,2,227,11.2,3046.0,5.0,2.0,4.0,838.0,136.0,1970.0,24,-37.71302,144.90338,2,2651.0,2017,9,16,5,37
245,3,0,725000.0,5,227,11.2,3046.0,3.0,1.0,1.0,327.0,111.0,1960.0,24,-37.7151,144.92103,2,2651.0,2017,9,16,5,37
247,4,1,870000.0,5,50,12.3,3166.0,4.0,2.0,2.0,521.0,125.0,2012.0,21,-37.8992,145.11474,5,2547.0,2017,9,16,5,37
248,2,0,870000.0,2,364,15.5,3167.0,2.0,1.0,1.0,615.0,136.0,1970.0,12,-37.91201,145.09956,4,3692.0,2017,9,16,5,37
248,4,0,1255000.0,2,50,15.5,3167.0,4.0,2.0,2.0,521.0,260.0,1992.0,12,-37.93396,145.08291,4,3692.0,2017,9,16,5,37
248,5,0,1361000.0,2,50,15.5,3167.0,5.0,3.0,2.0,521.0,136.0,1970.0,12,-37.92899,145.08346,4,3692.0,2017,9,16,5,37
248,3,0,950000.0,0,279,15.5,3167.0,3.0,1.0,2.0,660.0,136.0,1970.0,12,-37.92745,145.08276,4,3692.0,2017,9,16,5,37
251,3,0,1790000.0,2,26,11.4,3204.0,3.0,2.0,1.0,521.0,140.0,1980.0,8,-37.90787,145.04938,5,3578.0,2017,9,16,5,37
251,2,2,507000.0,2,279,11.4,3204.0,2.0,1.0,1.0,521.0,65.0,1960.0,8,-37.90167,145.04635,5,3578.0,2017,9,16,5,37
251,2,1,820000.0,2,50,11.4,3204.0,2.0,1.0,1.0,521.0,136.0,1970.0,8,-37.90627,145.02791,5,3578.0,2017,9,16,5,37
251,6,0,870000.0,2,50,11.4,3204.0,6.0,3.0,2.0,521.0,289.0,1935.0,8,-37.90394,145.0295,5,3578.0,2017,9,16,5,37
253,3,0,1250000.0,2,240,21.5,3195.0,3.0,1.0,2.0,802.0,136.0,1970.0,12,-37.98752,145.08358,4,5087.0,2017,9,16,5,37
255,3,0,910000.0,2,155,8.5,3044.0,3.0,1.0,2.0,521.0,136.0,1970.0,24,-37.7318,144.92979,2,7485.0,2017,9,16,5,37
255,3,0,870000.0,4,23,8.5,3044.0,3.0,2.0,2.0,551.0,112.0,1960.0,24,-37.72276,144.95,2,7485.0,2017,9,16,5,37
255,4,1,870000.0,5,227,8.5,3044.0,3.0,2.0,2.0,521.0,136.0,1970.0,24,-37.8076,145.0078,2,7485.0,2017,9,16,5,37
255,3,0,850000.0,7,227,8.5,3044.0,3.0,1.0,1.0,712.0,133.0,1940.0,24,-37.71594,144.92986,2,7485.0,2017,9,16,5,37
255,3,0,1160000.0,2,227,8.5,3044.0,3.0,2.0,2.0,480.0,136.0,1970.0,24,-37.72523,144.94567,2,7485.0,2017,9,16,5,37
256,3,0,670000.0,2,370,31.2,3197.0,3.0,1.0,3.0,521.0,104.0,1970.0,12,-38.07868,145.14743,4,3351.0,2017,9,16,5,37
259,4,0,765000.0,2,173,14.7,3030.0,4.0,2.0,2.0,612.0,219.0,2004.0,30,-37.88177,144.74221,6,15542.0,2017,9,16,5,37
259,4,0,760000.0,2,370,14.7,3030.0,4.0,2.0,2.0,521.0,136.0,1970.0,30,-37.89729,144.74208,6,15542.0,2017,9,16,5,37
259,4,0,711000.0,2,370,14.7,3030.0,4.0,2.0,2.0,521.0,191.0,2011.0,30,-37.90163,144.73867,6,15542.0,2017,9,16,5,37
259,4,0,600000.0,2,370,14.7,3030.0,4.0,2.0,2.0,521.0,147.0,2009.0,30,-37.89243,144.72331,6,15542.0,2017,9,16,5,37
259,2,0,640000.0,2,370,14.7,3030.0,3.0,2.0,2.0,521.0,136.0,1970.0,30,-37.8076,145.0078,6,15542.0,2017,9,16,5,37
259,4,0,635000.0,2,370,14.7,3030.0,4.0,2.0,2.0,334.0,244.0,2000.0,30,-37.90584,144.74858,6,15542.0,2017,9,16,5,37
260,2,0,1260000.0,2,124,3.5,3207.0,2.0,1.0,2.0,112.0,136.0,1970.0,18,-37.8379,144.94651,5,8648.0,2017,9,16,5,37
260,3,0,1960000.0,5,124,3.5,3207.0,3.0,2.0,0.0,253.0,230.0,1900.0,18,-37.836,144.93701,5,8648.0,2017,9,16,5,37
260,2,2,685000.0,2,370,3.5,3207.0,2.0,2.0,1.0,521.0,136.0,2000.0,18,-37.84096,144.93791,5,8648.0,2017,9,16,5,37
260,5,1,2611000.0,2,198,3.5,3207.0,5.0,2.0,2.0,521.0,136.0,1970.0,18,-37.83952,144.93772,5,8648.0,2017,9,16,5,37
261,3,0,2085000.0,2,155,4.6,3181.0,3.0,2.0,2.0,521.0,136.0,1970.0,27,-37.85283,145.00632,5,7717.0,2017,9,16,5,37
261,3,0,1771000.0,2,33,4.6,3181.0,3.0,2.0,1.0,240.0,136.0,1970.0,27,-37.8469,144.98705,5,7717.0,2017,9,16,5,37
261,1,2,515000.0,2,33,4.6,3181.0,1.0,1.0,2.0,284.0,136.0,1970.0,27,-37.85018,144.99006,5,7717.0,2017,9,16,5,37
261,3,0,1610000.0,0,155,4.6,3181.0,3.0,2.0,2.0,111.0,136.0,1890.0,27,-37.85169,145.00557,5,7717.0,2017,9,16,5,37
262,2,1,640000.0,2,276,8.4,3072.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,14577.0,2017,9,16,5,37
262,3,0,1035000.0,2,227,8.4,3072.0,3.0,1.0,2.0,696.0,136.0,1970.0,6,-37.73761,145.02119,2,14577.0,2017,9,16,5,37
262,3,0,880000.0,2,227,8.4,3072.0,3.0,1.0,0.0,480.0,136.0,1970.0,6,-37.73346,145.01506,2,14577.0,2017,9,16,5,37
263,2,0,1625000.0,0,74,3.5,3054.0,2.0,1.0,1.0,253.0,136.0,1970.0,31,-37.78243,144.96871,2,1008.0,2017,9,16,5,37
265,3,1,625000.0,0,23,12.0,3073.0,3.0,3.0,1.0,521.0,136.0,1970.0,6,-37.70971,145.00795,2,21650.0,2017,9,16,5,37
265,2,0,520000.0,2,227,12.0,3073.0,2.0,1.0,1.0,521.0,136.0,1970.0,6,-37.71362,144.99663,2,21650.0,2017,9,16,5,37
265,3,0,930000.0,2,23,12.0,3073.0,3.0,1.0,2.0,735.0,136.0,1970.0,6,-37.71491,145.02191,2,21650.0,2017,9,16,5,37
265,4,0,912000.0,2,279,12.0,3073.0,4.0,1.0,2.0,871.0,136.0,1970.0,6,-37.70056,145.00345,2,21650.0,2017,9,16,5,37
265,3,0,900000.0,2,23,12.0,3073.0,3.0,1.0,1.0,694.0,136.0,1970.0,6,-37.72089,145.0153,2,21650.0,2017,9,16,5,37
265,3,2,602500.0,2,131,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.71558,145.0203,2,21650.0,2017,9,16,5,37
265,1,2,870000.0,5,227,12.0,3073.0,1.0,1.0,1.0,521.0,53.0,2014.0,6,-37.71916,145.00837,2,21650.0,2017,9,16,5,37
265,3,0,935000.0,2,279,12.0,3073.0,3.0,1.0,2.0,768.0,136.0,1970.0,6,-37.7234,145.0266,2,21650.0,2017,9,16,5,37
265,2,2,465000.0,5,279,12.0,3073.0,2.0,1.0,1.0,676.0,61.0,2012.0,6,-37.71176,145.02142,2,21650.0,2017,9,16,5,37
265,3,1,752000.0,2,279,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,2005.0,6,-37.70731,145.02098,2,21650.0,2017,9,16,5,37
265,2,0,920000.0,2,227,12.0,3073.0,2.0,1.0,2.0,665.0,100.0,1955.0,6,-37.72303,145.01884,2,21650.0,2017,9,16,5,37
265,3,0,870000.0,5,185,12.0,3073.0,3.0,1.0,2.0,795.0,136.0,1947.0,6,-37.72347,145.00004,2,21650.0,2017,9,16,5,37
265,3,0,1074000.0,2,227,12.0,3073.0,3.0,1.0,2.0,521.0,136.0,1970.0,6,-37.72538,144.99568,2,21650.0,2017,9,16,5,37
265,3,2,630000.0,0,276,12.0,3073.0,3.0,2.0,2.0,521.0,136.0,1970.0,6,-37.8076,145.0078,2,21650.0,2017,9,16,5,37
265,1,2,423000.0,2,23,12.0,3073.0,1.0,1.0,1.0,521.0,40.0,2012.0,6,-37.70856,145.01794,2,21650.0,2017,9,16,5,37
265,2,2,415000.0,5,185,12.0,3073.0,2.0,1.0,1.0,521.0,74.0,1987.0,6,-37.72131,145.00385,2,21650.0,2017,9,16,5,37
265,2,2,519000.0,2,227,12.0,3073.0,2.0,1.0,1.0,521.0,62.0,2012.0,6,-37.71313,145.01798,2,21650.0,2017,9,16,5,37
266,3,0,3270000.0,2,155,2.4,3121.0,3.0,1.0,2.0,521.0,121.0,1890.0,31,-37.82898,145.00218,2,14949.0,2017,9,16,5,37
266,2,2,870000.0,2,33,2.4,3121.0,2.0,1.0,1.0,521.0,69.0,2005.0,31,-37.81741,144.99494,2,14949.0,2017,9,16,5,37
266,2,2,530000.0,5,33,2.4,3121.0,2.0,1.0,1.0,521.0,136.0,1970.0,31,-37.82106,144.99522,2,14949.0,2017,9,16,5,37
266,3,1,1500000.0,7,155,2.4,3121.0,3.0,2.0,2.0,72.0,145.0,2011.0,31,-37.81937,145.00146,2,14949.0,2017,9,16,5,37
266,1,2,499000.0,2,258,2.4,3121.0,3.0,2.0,2.0,521.0,136.0,1970.0,31,-37.82309,144.99056,2,14949.0,2017,9,16,5,37
266,1,2,485000.0,2,33,2.4,3121.0,1.0,1.0,1.0,521.0,136.0,1970.0,31,-37.82399,144.99181,2,14949.0,2017,9,16,5,37
266,2,0,1200000.0,2,33,2.4,3121.0,2.0,1.0,2.0,135.0,86.0,1890.0,31,-37.82132,145.00973,2,14949.0,2017,9,16,5,37
266,2,0,1276000.0,2,198,2.4,3121.0,2.0,2.0,1.0,521.0,136.0,1970.0,31,-37.8227,145.0019,2,14949.0,2017,9,16,5,37
268,3,0,800000.0,2,369,19.9,3134.0,3.0,1.0,3.0,691.0,136.0,1970.0,17,-37.80236,145.23916,0,7785.0,2017,9,16,5,37
268,4,0,1335000.0,0,61,19.9,3134.0,4.0,1.0,0.0,697.0,136.0,1980.0,17,-37.81169,145.22244,0,7785.0,2017,9,16,5,37
268,4,0,935000.0,2,259,19.9,3134.0,4.0,3.0,2.0,540.0,119.0,1970.0,17,-37.82782,145.22506,0,7785.0,2017,9,16,5,37
269,4,0,870000.0,4,23,21.3,3135.0,4.0,2.0,2.0,521.0,136.0,1970.0,17,-37.80876,145.25891,0,4407.0,2017,9,16,5,37
269,6,0,870000.0,0,23,21.3,3135.0,6.0,4.0,2.0,1216.0,278.0,1975.0,17,-37.81876,145.25497,0,4407.0,2017,9,16,5,37
269,3,0,746000.0,2,105,21.3,3135.0,3.0,1.0,1.0,400.0,135.0,1950.0,17,-37.80954,145.25538,0,4407.0,2017,9,16,5,37
269,4,0,870000.0,0,105,21.3,3135.0,4.0,1.0,2.0,878.0,136.0,1970.0,17,-37.82362,145.26315,0,4407.0,2017,9,16,5,37
270,4,0,1283000.0,2,259,19.9,3134.0,4.0,2.0,2.0,1019.0,136.0,1970.0,15,-37.8004,145.23257,0,3619.0,2017,9,16,5,37
273,3,0,1160000.0,0,105,8.9,3084.0,3.0,1.0,2.0,521.0,136.0,1970.0,0,-37.73089,145.06589,0,3540.0,2017,9,16,5,37
273,4,0,1365000.0,5,217,8.9,3084.0,4.0,3.0,2.0,687.0,136.0,1970.0,0,-37.73184,145.07061,0,3540.0,2017,9,16,5,37
273,3,0,1250000.0,7,227,8.9,3084.0,3.0,2.0,2.0,521.0,136.0,1970.0,0,-37.7432,145.06179,0,3540.0,2017,9,16,5,37
273,3,0,870000.0,5,23,8.9,3084.0,3.0,2.0,2.0,521.0,136.0,1970.0,0,-37.8076,145.0078,0,3540.0,2017,9,16,5,37
273,4,0,1775000.0,2,217,8.9,3084.0,4.0,2.0,2.0,1240.0,136.0,1970.0,0,-37.74085,145.07055,0,3540.0,2017,9,16,5,37
274,4,0,955000.0,5,131,23.5,3178.0,4.0,2.0,2.0,521.0,192.0,1999.0,13,-37.93328,145.25559,4,11667.0,2017,9,16,5,37
275,3,0,380000.0,2,277,20.6,3064.0,3.0,1.0,1.0,372.0,92.0,2000.0,11,-37.62388,144.93701,2,5833.0,2017,9,16,5,37
275,3,0,870000.0,4,23,20.6,3064.0,3.0,2.0,2.0,647.0,0.0,2000.0,11,-37.63211,144.92587,2,5833.0,2017,9,16,5,37
276,4,0,665000.0,5,101,34.7,3977.0,4.0,2.0,2.0,521.0,184.0,2010.0,7,-38.08543,145.1941,4,1721.0,2017,9,16,5,37
277,4,0,1665000.0,2,370,15.2,3191.0,4.0,3.0,2.0,780.0,136.0,1970.0,1,-37.9602,145.02026,5,4497.0,2017,9,16,5,37
277,4,0,870000.0,1,50,15.2,3191.0,4.0,2.0,2.0,817.0,244.0,1890.0,1,-37.95053,145.01329,5,4497.0,2017,9,16,5,37
277,3,0,870000.0,7,50,15.2,3191.0,3.0,2.0,2.0,521.0,136.0,1970.0,1,-37.94622,145.01368,5,4497.0,2017,9,16,5,37
277,4,0,1915000.0,5,50,15.2,3191.0,4.0,2.0,2.0,563.0,220.0,1910.0,1,-37.95893,145.0128,5,4497.0,2017,9,16,5,37
277,4,1,870000.0,2,50,15.2,3191.0,4.0,3.0,2.0,521.0,280.0,2011.0,1,-37.95115,145.01922,5,4497.0,2017,9,16,5,37
277,3,0,1610000.0,3,370,15.2,3191.0,3.0,1.0,1.0,521.0,136.0,1970.0,1,-37.95049,145.00724,5,4497.0,2017,9,16,5,37
277,4,1,870000.0,7,50,15.2,3191.0,4.0,2.0,2.0,395.0,136.0,1970.0,1,-37.94979,145.02027,5,4497.0,2017,9,16,5,37
278,4,0,950000.0,2,105,22.2,3179.0,4.0,2.0,2.0,758.0,136.0,1975.0,13,-37.88863,145.23435,0,2206.0,2017,9,16,5,37
278,4,0,962000.0,2,241,22.2,3179.0,4.0,2.0,3.0,724.0,166.0,1985.0,13,-37.88919,145.2165,0,2206.0,2017,9,16,5,37
286,1,0,855000.0,2,124,1.9,3205.0,1.0,1.0,0.0,67.0,72.0,1900.0,26,-37.8343,144.95529,5,5943.0,2017,9,16,5,37
287,3,0,490000.0,2,279,20.5,3752.0,3.0,2.0,2.0,521.0,140.0,1995.0,29,-37.62693,145.09323,2,7969.0,2017,9,16,5,37
287,3,0,527000.0,2,228,20.5,3752.0,3.0,2.0,2.0,521.0,170.0,2009.0,29,-37.62986,145.0801,2,7969.0,2017,9,16,5,37
287,4,0,631500.0,2,127,20.5,3752.0,4.0,2.0,2.0,521.0,168.0,2008.0,29,-37.64172,145.09822,2,7969.0,2017,9,16,5,37
287,4,0,716500.0,2,218,20.5,3752.0,4.0,2.0,2.0,521.0,172.0,1970.0,29,-37.63634,145.09135,2,7969.0,2017,9,16,5,37
287,3,0,541000.0,2,127,20.5,3752.0,3.0,2.0,2.0,521.0,107.0,2000.0,29,-37.63679,145.06791,2,7969.0,2017,9,16,5,37
288,2,2,570000.0,2,370,2.7,3141.0,2.0,1.0,2.0,521.0,136.0,1970.0,18,-37.84049,144.99019,5,14887.0,2017,9,16,5,37
288,3,0,870000.0,2,165,2.7,3141.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.83445,144.98619,5,14887.0,2017,9,16,5,37
288,2,0,870000.0,2,198,2.7,3141.0,2.0,1.0,1.0,521.0,160.0,1935.0,18,-37.8374,145.00193,5,14887.0,2017,9,16,5,37
288,3,0,1305000.0,5,155,2.7,3141.0,3.0,1.0,2.0,174.0,110.0,1900.0,18,-37.84517,144.98727,5,14887.0,2017,9,16,5,37
288,3,0,870000.0,2,198,2.7,3141.0,3.0,2.0,2.0,521.0,136.0,1970.0,18,-37.84311,144.98925,5,14887.0,2017,9,16,5,37
288,2,2,787500.0,2,198,2.7,3141.0,2.0,1.0,1.0,521.0,136.0,1970.0,18,-37.83666,144.98179,5,14887.0,2017,9,16,5,37
288,2,2,651000.0,5,155,2.7,3141.0,2.0,1.0,1.0,521.0,92.0,1975.0,18,-37.83247,144.98753,5,14887.0,2017,9,16,5,37
290,4,1,1330000.0,2,370,6.2,3015.0,3.0,2.0,2.0,521.0,136.0,1970.0,10,-37.8076,145.0078,6,1223.0,2017,9,16,5,37
291,3,0,770000.0,5,178,20.8,3171.0,3.0,1.0,4.0,585.0,136.0,1970.0,9,-37.93975,145.16326,4,7412.0,2017,9,16,5,37
292,4,0,870000.0,4,23,22.2,3172.0,4.0,2.0,2.0,806.0,136.0,1970.0,9,-37.96636,145.13752,4,4054.0,2017,9,16,5,37
293,3,0,870000.0,4,23,14.0,3021.0,3.0,2.0,2.0,565.0,133.0,1975.0,3,-37.76067,144.80295,6,14042.0,2017,9,16,5,37
293,3,0,711000.0,2,264,14.0,3021.0,3.0,1.0,1.0,521.0,112.0,1970.0,3,-37.75351,144.80408,6,14042.0,2017,9,16,5,37
294,4,0,927000.0,2,88,16.1,3088.0,4.0,2.0,2.0,521.0,136.0,1970.0,0,-37.68659,145.13485,0,915.0,2017,9,16,5,37
295,1,2,461500.0,2,370,5.0,3182.0,1.0,1.0,2.0,521.0,136.0,1970.0,26,-37.86268,144.97397,5,13240.0,2017,9,16,5,37
295,1,2,408000.0,2,205,5.0,3182.0,1.0,1.0,1.0,521.0,136.0,1970.0,26,-37.86295,144.97471,5,13240.0,2017,9,16,5,37
295,2,2,760000.0,7,370,5.0,3182.0,3.0,2.0,2.0,521.0,136.0,1970.0,26,-37.86837,144.98545,5,13240.0,2017,9,16,5,37
295,3,0,1900000.0,2,50,5.0,3182.0,3.0,2.0,2.0,521.0,136.0,1970.0,26,-37.85834,144.98736,5,13240.0,2017,9,16,5,37
296,3,0,1720000.0,2,42,8.2,3041.0,3.0,1.0,2.0,631.0,136.0,1970.0,22,-37.73887,144.91103,6,3284.0,2017,9,16,5,37
296,3,0,1300000.0,0,79,8.2,3041.0,3.0,2.0,2.0,521.0,136.0,1940.0,22,-37.73732,144.91973,6,3284.0,2017,9,16,5,37
296,3,1,1050000.0,0,275,8.2,3041.0,3.0,2.0,2.0,521.0,136.0,1970.0,22,-37.8076,145.0078,6,3284.0,2017,9,16,5,37
296,2,0,1415000.0,2,227,8.2,3041.0,2.0,1.0,1.0,521.0,136.0,1970.0,22,-37.73769,144.90961,6,3284.0,2017,9,16,5,37
298,3,0,405000.0,2,367,31.7,3429.0,3.0,1.0,3.0,515.0,101.0,1991.0,11,-37.57662,144.74767,6,14092.0,2017,9,16,5,37
298,3,0,545000.0,2,171,31.7,3429.0,3.0,1.0,2.0,521.0,136.0,1990.0,11,-37.55971,144.73002,6,14092.0,2017,9,16,5,37
298,3,0,460000.0,2,367,31.7,3429.0,3.0,2.0,2.0,521.0,136.0,1970.0,11,-37.8076,145.0078,6,14092.0,2017,9,16,5,37
298,3,0,870000.0,0,23,31.7,3429.0,3.0,2.0,2.0,521.0,136.0,1970.0,11,-37.58379,144.71992,6,14092.0,2017,9,16,5,37
298,3,0,482000.0,2,367,31.7,3429.0,3.0,1.0,1.0,573.0,126.0,1965.0,11,-37.57123,144.72334,6,14092.0,2017,9,16,5,37
298,3,0,436000.0,5,182,31.7,3429.0,3.0,2.0,2.0,350.0,220.0,2004.0,11,-37.58883,144.70202,6,14092.0,2017,9,16,5,37
299,4,0,830000.0,0,321,10.5,3020.0,4.0,1.0,3.0,502.0,136.0,1970.0,3,-37.78209,144.84581,6,3755.0,2017,9,16,5,37
299,3,1,730000.0,2,152,10.5,3020.0,3.0,2.0,2.0,521.0,136.0,1970.0,3,-37.8076,145.0078,6,3755.0,2017,9,16,5,37
300,4,0,665000.0,2,96,10.5,3020.0,4.0,2.0,3.0,600.0,183.0,1975.0,3,-37.76482,144.83375,6,4217.0,2017,9,16,5,37
300,3,0,610000.0,5,321,10.5,3020.0,3.0,1.0,1.0,581.0,136.0,1970.0,3,-37.7674,144.82421,6,4217.0,2017,9,16,5,37
300,3,0,870000.0,0,23,10.5,3020.0,3.0,1.0,2.0,521.0,120.0,1960.0,3,-37.76636,144.82665,6,4217.0,2017,9,16,5,37
300,3,0,560000.0,2,96,10.5,3020.0,3.0,1.0,1.0,521.0,102.0,1956.0,3,-37.76748,144.83128,6,4217.0,2017,9,16,5,37
300,4,0,630000.0,2,321,10.5,3020.0,4.0,1.0,2.0,521.0,132.0,1970.0,3,-37.76836,144.83235,6,4217.0,2017,9,16,5,37
301,5,0,720000.0,2,28,10.5,3020.0,5.0,2.0,2.0,521.0,0.0,2010.0,3,-37.79324,144.79389,6,6763.0,2017,9,16,5,37
302,3,2,1290000.0,2,105,10.2,3127.0,3.0,2.0,1.0,270.0,136.0,1970.0,2,-37.83404,145.0893,5,5457.0,2017,9,16,5,37
302,4,0,1810000.0,2,117,10.2,3127.0,4.0,3.0,2.0,349.0,223.0,1997.0,2,-37.82832,145.09242,5,5457.0,2017,9,16,5,37
302,2,2,724000.0,2,155,10.2,3127.0,2.0,1.0,1.0,521.0,136.0,1970.0,2,-37.83691,145.11075,5,5457.0,2017,9,16,5,37
302,5,0,2230000.0,3,364,10.2,3127.0,5.0,2.0,2.0,754.0,270.0,1905.0,2,-37.82807,145.10796,5,5457.0,2017,9,16,5,37
302,4,0,3851000.0,2,105,10.2,3127.0,4.0,4.0,2.0,521.0,432.0,2004.0,2,-37.81865,145.09223,5,5457.0,2017,9,16,5,37
305,3,0,635000.0,2,23,18.0,3037.0,3.0,2.0,2.0,521.0,136.0,1970.0,19,-37.8076,145.0078,6,4242.0,2017,9,16,5,37
308,5,0,1930000.0,2,155,15.5,3106.0,5.0,3.0,2.0,807.0,377.0,2000.0,15,-37.75245,145.15283,0,6202.0,2017,9,16,5,37
308,9,0,870000.0,7,105,15.5,3106.0,9.0,4.0,5.0,521.0,136.0,1970.0,15,-37.75198,145.14544,0,6202.0,2017,9,16,5,37
309,4,0,1260000.0,0,370,12.4,3107.0,4.0,2.0,2.0,521.0,136.0,1970.0,15,-37.75923,145.11546,0,5420.0,2017,9,16,5,37
311,3,0,600500.0,2,23,15.3,3074.0,3.0,1.0,1.0,552.0,136.0,1970.0,29,-37.68366,145.02783,2,7955.0,2017,9,16,5,37
311,3,0,640000.0,2,23,15.3,3074.0,3.0,1.0,2.0,680.0,136.0,1950.0,29,-37.6806,145.02402,2,7955.0,2017,9,16,5,37
311,3,0,750000.0,2,127,15.3,3074.0,3.0,2.0,2.0,536.0,169.0,1980.0,29,-37.67666,144.99161,2,7955.0,2017,9,16,5,37
312,2,0,760000.0,2,155,7.0,3071.0,2.0,1.0,1.0,521.0,136.0,1970.0,6,-37.75404,144.99784,2,8870.0,2017,9,16,5,37
312,4,0,1605000.0,0,205,7.0,3071.0,4.0,2.0,2.0,348.0,92.0,1930.0,6,-37.75582,144.98951,2,8870.0,2017,9,16,5,37
312,3,0,1300000.0,5,185,7.0,3071.0,3.0,1.0,2.0,531.0,136.0,1970.0,6,-37.75832,144.99017,2,8870.0,2017,9,16,5,37
313,3,0,870000.0,5,155,4.1,3142.0,3.0,2.0,2.0,521.0,136.0,1970.0,27,-37.84792,145.00926,5,7217.0,2017,9,16,5,37
313,3,0,870000.0,4,124,4.1,3142.0,3.0,2.0,2.0,457.0,136.0,1970.0,27,-37.8492,145.01966,5,7217.0,2017,9,16,5,37
313,3,2,932000.0,5,370,4.1,3142.0,3.0,1.0,1.0,521.0,108.0,1960.0,27,-37.84978,145.02807,5,7217.0,2017,9,16,5,37
313,2,2,860000.0,0,329,4.1,3142.0,2.0,1.0,1.0,521.0,136.0,1970.0,27,-37.84978,145.02807,5,7217.0,2017,9,16,5,37
313,3,0,2076000.0,2,155,4.1,3142.0,3.0,1.0,2.0,302.0,136.0,1970.0,27,-37.84213,145.02527,5,7217.0,2017,9,16,5,37
313,4,0,870000.0,5,105,4.1,3142.0,3.0,2.0,2.0,521.0,136.0,1970.0,27,-37.8076,145.0078,5,7217.0,2017,9,16,5,37
313,4,0,870000.0,2,275,4.1,3142.0,4.0,2.0,2.0,767.0,136.0,1970.0,27,-37.84063,145.03028,5,7217.0,2017,9,16,5,37
313,3,2,870000.0,5,198,4.1,3142.0,3.0,1.0,1.0,521.0,122.0,1965.0,27,-37.84041,145.03098,5,7217.0,2017,9,16,5,37
316,3,0,705000.0,2,367,12.9,3043.0,3.0,2.0,4.0,521.0,136.0,1970.0,3,-37.69673,144.87757,6,3296.0,2017,9,16,5,37
318,5,0,1150000.0,0,155,17.2,3133.0,5.0,2.0,2.0,599.0,235.0,1970.0,17,-37.84158,145.19762,0,4181.0,2017,9,16,5,37
320,3,0,1009000.0,2,155,8.9,3084.0,3.0,2.0,2.0,663.0,136.0,1980.0,0,-37.7417,145.0958,0,2698.0,2017,9,16,5,37
320,4,0,1435000.0,5,227,8.9,3084.0,4.0,3.0,6.0,521.0,136.0,1970.0,0,-37.73712,145.08386,0,2698.0,2017,9,16,5,37
320,4,0,870000.0,5,26,8.9,3084.0,4.0,2.0,2.0,521.0,256.0,2005.0,0,-37.73574,145.09369,0,2698.0,2017,9,16,5,37
321,3,0,366000.0,2,279,44.2,3756.0,3.0,1.0,1.0,502.0,77.0,1978.0,20,-37.40853,144.97749,3,3988.0,2017,9,16,5,37
321,3,0,870000.0,4,23,44.2,3756.0,3.0,2.0,3.0,756.0,119.0,2000.0,20,-37.40758,144.97434,3,3988.0,2017,9,16,5,37
321,3,0,870000.0,4,23,44.2,3756.0,3.0,1.0,2.0,1012.0,136.0,1970.0,20,-37.41318,145.00519,3,3988.0,2017,9,16,5,37
323,3,0,1070000.0,2,50,14.7,3152.0,3.0,2.0,2.0,673.0,136.0,1970.0,13,-37.86345,145.22871,0,5424.0,2017,9,16,5,37
324,4,0,1440000.0,2,279,14.7,3152.0,4.0,3.0,6.0,717.0,247.0,1985.0,13,-37.87831,145.24575,0,7082.0,2017,9,16,5,37
324,4,0,1060000.0,5,279,14.7,3152.0,4.0,2.0,3.0,729.0,173.0,1970.0,13,-37.85728,145.24839,0,7082.0,2017,9,16,5,37
328,5,0,1100000.0,2,23,14.5,3087.0,5.0,2.0,2.0,521.0,150.0,1965.0,0,-37.71289,145.07555,2,2329.0,2017,9,16,5,37
328,2,0,599500.0,2,45,14.5,3087.0,2.0,1.0,1.0,521.0,98.0,1960.0,0,-37.71289,145.08735,2,2329.0,2017,9,16,5,37
328,2,2,640000.0,0,104,14.5,3087.0,3.0,2.0,2.0,521.0,136.0,1970.0,0,-37.8076,145.0078,2,2329.0,2017,9,16,5,37
